@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
589,'2023/10/23 11:07:47:580',2,582.457336,368.030029,-0.000563,510.126129,397.741821,15.744823,453.472473,408.970337,22.664322,412.248688,417.961273,23.0075,400.079712,408.073181,16.63488,394.314789,354.060913,18.685684,351.801117,386.34845,22.324619,375.573639,400.916595,19.867922,390.823303,394.299652,17.76955,397.000031,330.420593,8.102612,360.832123,371.818451,11.312734,401.445129,382.832916,3.96711,431.513489,378.034698,-2.704819,400.6922,313.879883,-1.030266,366.396362,358.831451,3.419281,409.59494,368.494751,-0.517629,444.696167,362.97525,-5.227878,401.047516,301.806671,-9.057018,337.429047,287.200562,-10.37097,290.715698,299.793274,-10.304943,245.232178,317.017456,-10.343405,2
590,'2023/10/23 11:07:47:580',2,582.457336,368.030029,-0.000563,510.126129,397.741821,15.744823,453.472473,408.970337,22.664322,412.248688,417.961273,23.0075,400.079712,408.073181,16.63488,394.314789,354.060913,18.685684,351.801117,386.34845,22.324619,375.573639,400.916595,19.867922,390.823303,394.299652,17.76955,397.000031,330.420593,8.102612,360.832123,371.818451,11.312734,401.445129,382.832916,3.96711,431.513489,378.034698,-2.704819,400.6922,313.879883,-1.030266,366.396362,358.831451,3.419281,409.59494,368.494751,-0.517629,444.696167,362.97525,-5.227878,401.047516,301.806671,-9.057018,337.429047,287.200562,-10.37097,290.715698,299.793274,-10.304943,245.232178,317.017456,-10.343405,2
591,'2023/10/23 11:07:47:603',2,582.457336,368.030029,-0.000563,510.126129,397.741821,15.744823,453.472473,408.970337,22.664322,412.248688,417.961273,23.0075,400.079712,408.073181,16.63488,394.314789,354.060913,18.685684,351.801117,386.34845,22.324619,375.573639,400.916595,19.867922,390.823303,394.299652,17.76955,397.000031,330.420593,8.102612,360.832123,371.818451,11.312734,401.445129,382.832916,3.96711,431.513489,378.034698,-2.704819,400.6922,313.879883,-1.030266,366.396362,358.831451,3.419281,409.59494,368.494751,-0.517629,444.696167,362.97525,-5.227878,401.047516,301.806671,-9.057018,337.429047,287.200562,-10.37097,290.715698,299.793274,-10.304943,245.232178,317.017456,-10.343405,2
592,'2023/10/23 11:07:47:603',2,582.317627,366.099487,-0.000165,512.795715,395.260559,11.796302,454.776642,411.220886,16.589535,412.753876,423.151398,15.678391,401.415314,410.95697,9.208146,390.167267,351.287964,16.015202,348.690765,385.604523,19.298449,375.172882,400.564484,17.196785,389.915161,394.526825,15.624048,396.080017,328.177521,7.25978,357.645325,375.272949,8.755498,400.236969,386.628601,1.85732,430.805145,382.46283,-3.801344,402.083252,313.048645,-0.427766,365.507813,362.683624,2.160761,413.169647,374.812347,-1.784471,449.695831,371.33667,-5.679432,404.070374,301.965759,-7.331471,341.002533,288.772827,-8.048972,297.37674,300.202759,-7.66714,251.407654,316.944427,-7.298792,2
593,'2023/10/23 11:07:47:626',2,582.317627,366.099487,-0.000165,512.795715,395.260559,11.796302,454.776642,411.220886,16.589535,412.753876,423.151398,15.678391,401.415314,410.95697,9.208146,390.167267,351.287964,16.015202,348.690765,385.604523,19.298449,375.172882,400.564484,17.196785,389.915161,394.526825,15.624048,396.080017,328.177521,7.25978,357.645325,375.272949,8.755498,400.236969,386.628601,1.85732,430.805145,382.46283,-3.801344,402.083252,313.048645,-0.427766,365.507813,362.683624,2.160761,413.169647,374.812347,-1.784471,449.695831,371.33667,-5.679432,404.070374,301.965759,-7.331471,341.002533,288.772827,-8.048972,297.37674,300.202759,-7.66714,251.407654,316.944427,-7.298792,2
594,'2023/10/23 11:07:47:626',2,582.317627,366.099487,-0.000165,512.795715,395.260559,11.796302,454.776642,411.220886,16.589535,412.753876,423.151398,15.678391,401.415314,410.95697,9.208146,390.167267,351.287964,16.015202,348.690765,385.604523,19.298449,375.172882,400.564484,17.196785,389.915161,394.526825,15.624048,396.080017,328.177521,7.25978,357.645325,375.272949,8.755498,400.236969,386.628601,1.85732,430.805145,382.46283,-3.801344,402.083252,313.048645,-0.427766,365.507813,362.683624,2.160761,413.169647,374.812347,-1.784471,449.695831,371.33667,-5.679432,404.070374,301.965759,-7.331471,341.002533,288.772827,-8.048972,297.37674,300.202759,-7.66714,251.407654,316.944427,-7.298792,2
595,'2023/10/23 11:07:47:649',2,585.637024,360.746185,-0.000259,513.014648,394.230103,11.924889,453.178528,410.588623,16.930174,409.284058,422.05426,16.123278,393.815063,409.807739,9.646501,392.60376,345.971161,17.670359,347.816864,382.825195,20.70215,372.593475,398.040161,18.377796,387.471313,390.714478,17.025923,398.613831,322.969482,9.070394,356.990204,372.498718,10.381261,398.24231,386.330688,3.017106,428.860992,383.217651,-2.634616,403.939484,308.559814,1.522131,364.740936,360.133331,4.22634,410.667358,373.07843,0.23745,446.644623,369.371216,-3.464675,405.403564,299.086823,-5.231547,341.49823,288.938354,-5.81729,298.338531,300.888519,-5.161887,252.796539,316.698425,-4.438214,2
596,'2023/10/23 11:07:47:650',2,585.637024,360.746185,-0.000259,513.014648,394.230103,11.924889,453.178528,410.588623,16.930174,409.284058,422.05426,16.123278,393.815063,409.807739,9.646501,392.60376,345.971161,17.670359,347.816864,382.825195,20.70215,372.593475,398.040161,18.377796,387.471313,390.714478,17.025923,398.613831,322.969482,9.070394,356.990204,372.498718,10.381261,398.24231,386.330688,3.017106,428.860992,383.217651,-2.634616,403.939484,308.559814,1.522131,364.740936,360.133331,4.22634,410.667358,373.07843,0.23745,446.644623,369.371216,-3.464675,405.403564,299.086823,-5.231547,341.49823,288.938354,-5.81729,298.338531,300.888519,-5.161887,252.796539,316.698425,-4.438214,2
597,'2023/10/23 11:07:47:673',2,585.637024,360.746185,-0.000259,513.014648,394.230103,11.924889,453.178528,410.588623,16.930174,409.284058,422.05426,16.123278,393.815063,409.807739,9.646501,392.60376,345.971161,17.670359,347.816864,382.825195,20.70215,372.593475,398.040161,18.377796,387.471313,390.714478,17.025923,398.613831,322.969482,9.070394,356.990204,372.498718,10.381261,398.24231,386.330688,3.017106,428.860992,383.217651,-2.634616,403.939484,308.559814,1.522131,364.740936,360.133331,4.22634,410.667358,373.07843,0.23745,446.644623,369.371216,-3.464675,405.403564,299.086823,-5.231547,341.49823,288.938354,-5.81729,298.338531,300.888519,-5.161887,252.796539,316.698425,-4.438214,2
598,'2023/10/23 11:07:47:673',2,581.227722,365.337067,-0.000575,514.876892,401.756989,16.476522,456.786377,414.530273,23.834677,415.194855,424.923187,24.032043,403.24881,409.395721,16.697197,404.24472,344.510559,25.048309,358.193115,381.694763,25.834497,385.009827,398.0784,19.677937,401.888336,386.356659,17.988611,402.442139,321.969788,14.038468,356.056641,364.588348,15.892824,390.007477,383.873657,6.214842,416.354645,380.842896,-0.137119,400.785553,307.460175,4.157369,355.723511,354.639099,7.815023,393.296814,370.702393,2.592735,426.003082,367.059509,-1.808874,394.785736,296.569946,-4.482066,329.762115,283.003906,-2.713519,289.315216,294.562164,0.424784,247.18515,307.37439,2.994848,2
599,'2023/10/23 11:07:47:696',2,581.227722,365.337067,-0.000575,514.876892,401.756989,16.476522,456.786377,414.530273,23.834677,415.194855,424.923187,24.032043,403.24881,409.395721,16.697197,404.24472,344.510559,25.048309,358.193115,381.694763,25.834497,385.009827,398.0784,19.677937,401.888336,386.356659,17.988611,402.442139,321.969788,14.038468,356.056641,364.588348,15.892824,390.007477,383.873657,6.214842,416.354645,380.842896,-0.137119,400.785553,307.460175,4.157369,355.723511,354.639099,7.815023,393.296814,370.702393,2.592735,426.003082,367.059509,-1.808874,394.785736,296.569946,-4.482066,329.762115,283.003906,-2.713519,289.315216,294.562164,0.424784,247.18515,307.37439,2.994848,2
600,'2023/10/23 11:07:47:696',2,581.227722,365.337067,-0.000575,514.876892,401.756989,16.476522,456.786377,414.530273,23.834677,415.194855,424.923187,24.032043,403.24881,409.395721,16.697197,404.24472,344.510559,25.048309,358.193115,381.694763,25.834497,385.009827,398.0784,19.677937,401.888336,386.356659,17.988611,402.442139,321.969788,14.038468,356.056641,364.588348,15.892824,390.007477,383.873657,6.214842,416.354645,380.842896,-0.137119,400.785553,307.460175,4.157369,355.723511,354.639099,7.815023,393.296814,370.702393,2.592735,426.003082,367.059509,-1.808874,394.785736,296.569946,-4.482066,329.762115,283.003906,-2.713519,289.315216,294.562164,0.424784,247.18515,307.37439,2.994848,2
601,'2023/10/23 11:07:47:719',2,579.256042,361.148224,-0.000671,512.248535,395.917175,10.368928,451.447876,412.252441,15.311443,408.187836,421.471619,14.737864,396.069,406.350189,7.899107,400.494965,347.878174,20.293161,353.881165,374.799927,23.4191,375.816986,384.835144,19.82406,387.931366,373.955048,18.576605,404.183441,323.265839,12.585208,357.858429,362.614746,14.176507,389.158936,376.002716,5.349325,411.527649,372.145142,-0.522998,405.769226,307.425629,5.80937,361.787109,353.107819,8.78344,398.875244,366.394196,3.780669,429.435822,363.170776,-0.253755,403.053284,295.904266,-0.163289,340.918884,287.433289,2.34704,302.378296,299.462067,6.477825,258.662598,313.525085,9.944272,2
602,'2023/10/23 11:07:47:719',2,579.256042,361.148224,-0.000671,512.248535,395.917175,10.368928,451.447876,412.252441,15.311443,408.187836,421.471619,14.737864,396.069,406.350189,7.899107,400.494965,347.878174,20.293161,353.881165,374.799927,23.4191,375.816986,384.835144,19.82406,387.931366,373.955048,18.576605,404.183441,323.265839,12.585208,357.858429,362.614746,14.176507,389.158936,376.002716,5.349325,411.527649,372.145142,-0.522998,405.769226,307.425629,5.80937,361.787109,353.107819,8.78344,398.875244,366.394196,3.780669,429.435822,363.170776,-0.253755,403.053284,295.904266,-0.163289,340.918884,287.433289,2.34704,302.378296,299.462067,6.477825,258.662598,313.525085,9.944272,2
603,'2023/10/23 11:07:47:745',2,579.256042,361.148224,-0.000671,512.248535,395.917175,10.368928,451.447876,412.252441,15.311443,408.187836,421.471619,14.737864,396.069,406.350189,7.899107,400.494965,347.878174,20.293161,353.881165,374.799927,23.4191,375.816986,384.835144,19.82406,387.931366,373.955048,18.576605,404.183441,323.265839,12.585208,357.858429,362.614746,14.176507,389.158936,376.002716,5.349325,411.527649,372.145142,-0.522998,405.769226,307.425629,5.80937,361.787109,353.107819,8.78344,398.875244,366.394196,3.780669,429.435822,363.170776,-0.253755,403.053284,295.904266,-0.163289,340.918884,287.433289,2.34704,302.378296,299.462067,6.477825,258.662598,313.525085,9.944272,2
604,'2023/10/23 11:07:47:746',2,577.389526,352.45639,-0.001261,506.849609,394.054993,6.779827,448.504089,414.229919,10.491394,404.904755,422.755127,10.520261,384.398346,402.079437,5.839386,406.492767,346.778015,17.094492,358.282104,371.812286,20.976082,383.417419,377.847504,18.821453,401.903748,366.595551,17.807842,406.978607,321.521545,12.172518,351.681641,352.984802,14.343113,365.026367,366.509644,7.589355,374.526733,366.271851,2.752515,407.543488,305.313416,8.054132,352.94397,340.233765,12.473894,366.264099,350.969482,8.644912,377.674622,350.81842,4.808796,406.007813,294.822113,4.483871,345.008057,288.13562,8.642923,312.336578,297.466949,14.036671,273.090546,308.044891,17.878431,2
605,'2023/10/23 11:07:47:767',2,577.389526,352.45639,-0.001261,506.849609,394.054993,6.779827,448.504089,414.229919,10.491394,404.904755,422.755127,10.520261,384.398346,402.079437,5.839386,406.492767,346.778015,17.094492,358.282104,371.812286,20.976082,383.417419,377.847504,18.821453,401.903748,366.595551,17.807842,406.978607,321.521545,12.172518,351.681641,352.984802,14.343113,365.026367,366.509644,7.589355,374.526733,366.271851,2.752515,407.543488,305.313416,8.054132,352.94397,340.233765,12.473894,366.264099,350.969482,8.644912,377.674622,350.81842,4.808796,406.007813,294.822113,4.483871,345.008057,288.13562,8.642923,312.336578,297.466949,14.036671,273.090546,308.044891,17.878431,2
606,'2023/10/23 11:07:47:767',2,577.507385,354.151276,-0.001086,510.279694,392.795624,6.056332,450.294159,413.076569,9.189143,405.880737,422.031006,8.576812,386.599854,402.515045,2.900336,406.993652,345.217346,15.62019,357.757019,373.741791,18.459232,383.09198,379.930756,15.787634,401.55127,367.747162,15.101263,407.663177,319.52774,11.105705,353.121033,352.937378,12.591145,371.126251,364.573364,5.796138,385.407867,363.732941,1.224257,408.613678,304.325287,7.349237,355.56604,342.35437,11.559308,375.424805,353.332214,8.083654,393.047302,354.006256,4.551629,406.808014,295.47522,4.041178,345.945862,286.815186,8.341774,311.057831,296.679871,13.646685,269.869324,310.270172,17.396835,2
607,'2023/10/23 11:07:47:795',2,577.507385,354.151276,-0.001086,510.279694,392.795624,6.056332,450.294159,413.076569,9.189143,405.880737,422.031006,8.576812,386.599854,402.515045,2.900336,406.993652,345.217346,15.62019,357.757019,373.741791,18.459232,383.09198,379.930756,15.787634,401.55127,367.747162,15.101263,407.663177,319.52774,11.105705,353.121033,352.937378,12.591145,371.126251,364.573364,5.796138,385.407867,363.732941,1.224257,408.613678,304.325287,7.349237,355.56604,342.35437,11.559308,375.424805,353.332214,8.083654,393.047302,354.006256,4.551629,406.808014,295.47522,4.041178,345.945862,286.815186,8.341774,311.057831,296.679871,13.646685,269.869324,310.270172,17.396835,2
608,'2023/10/23 11:07:47:796',2,577.507385,354.151276,-0.001086,510.279694,392.795624,6.056332,450.294159,413.076569,9.189143,405.880737,422.031006,8.576812,386.599854,402.515045,2.900336,406.993652,345.217346,15.62019,357.757019,373.741791,18.459232,383.09198,379.930756,15.787634,401.55127,367.747162,15.101263,407.663177,319.52774,11.105705,353.121033,352.937378,12.591145,371.126251,364.573364,5.796138,385.407867,363.732941,1.224257,408.613678,304.325287,7.349237,355.56604,342.35437,11.559308,375.424805,353.332214,8.083654,393.047302,354.006256,4.551629,406.808014,295.47522,4.041178,345.945862,286.815186,8.341774,311.057831,296.679871,13.646685,269.869324,310.270172,17.396835,2
609,'2023/10/23 11:07:47:817',2,575.252869,353.809662,-0.001363,506.038208,393.531036,8.131408,451.352386,413.084076,12.523285,411.994202,423.118683,12.866267,393.216003,404.082672,8.174612,407.569641,345.037415,18.67276,361.443634,370.210541,22.594912,386.296204,377.118103,20.376596,404.936493,367.048798,19.641098,405.788849,321.434052,12.943343,351.375793,350.690826,15.263153,363.079498,364.141235,8.468569,371.418243,365.067566,3.841501,404.500488,306.534821,8.069269,351.981262,340.063965,12.551768,365.863586,351.619141,8.920152,377.685394,352.937073,5.400945,400.442291,297.485687,3.827151,340.615295,288.340393,7.893896,308.394318,297.126038,13.620629,269.898071,308.137726,17.911367,2
610,'2023/10/23 11:07:47:817',2,575.252869,353.809662,-0.001363,506.038208,393.531036,8.131408,451.352386,413.084076,12.523285,411.994202,423.118683,12.866267,393.216003,404.082672,8.174612,407.569641,345.037415,18.67276,361.443634,370.210541,22.594912,386.296204,377.118103,20.376596,404.936493,367.048798,19.641098,405.788849,321.434052,12.943343,351.375793,350.690826,15.263153,363.079498,364.141235,8.468569,371.418243,365.067566,3.841501,404.500488,306.534821,8.069269,351.981262,340.063965,12.551768,365.863586,351.619141,8.920152,377.685394,352.937073,5.400945,400.442291,297.485687,3.827151,340.615295,288.340393,7.893896,308.394318,297.126038,13.620629,269.898071,308.137726,17.911367,2
611,'2023/10/23 11:07:47:836',2,575.252869,353.809662,-0.001363,506.038208,393.531036,8.131408,451.352386,413.084076,12.523285,411.994202,423.118683,12.866267,393.216003,404.082672,8.174612,407.569641,345.037415,18.67276,361.443634,370.210541,22.594912,386.296204,377.118103,20.376596,404.936493,367.048798,19.641098,405.788849,321.434052,12.943343,351.375793,350.690826,15.263153,363.079498,364.141235,8.468569,371.418243,365.067566,3.841501,404.500488,306.534821,8.069269,351.981262,340.063965,12.551768,365.863586,351.619141,8.920152,377.685394,352.937073,5.400945,400.442291,297.485687,3.827151,340.615295,288.340393,7.893896,308.394318,297.126038,13.620629,269.898071,308.137726,17.911367,2
612,'2023/10/23 11:07:47:837',2,577.131897,356.970581,-0.001307,504.225037,396.023743,8.474635,445.156219,411.920898,13.006059,402.565521,416.566345,13.295171,382.623779,395.632477,8.006462,405.43573,345.220154,19.017231,360.370605,367.410675,22.982862,384.498596,372.763916,20.017847,401.800812,360.90155,18.699089,405.120636,319.54068,13.152199,352.39444,347.577423,15.523806,363.759216,359.761749,7.781459,371.886047,359.008972,2.279916,406.120361,303.728058,8.296714,354.84552,337.827789,13.159138,369.3461,349.345764,8.844948,382.459808,350.637634,4.510621,405.095215,293.740143,4.15438,345.614441,285.573914,8.838333,312.300812,296.425385,14.638814,272.687042,309.793091,18.709597,2
613,'2023/10/23 11:07:47:859',2,577.131897,356.970581,-0.001307,504.225037,396.023743,8.474635,445.156219,411.920898,13.006059,402.565521,416.566345,13.295171,382.623779,395.632477,8.006462,405.43573,345.220154,19.017231,360.370605,367.410675,22.982862,384.498596,372.763916,20.017847,401.800812,360.90155,18.699089,405.120636,319.54068,13.152199,352.39444,347.577423,15.523806,363.759216,359.761749,7.781459,371.886047,359.008972,2.279916,406.120361,303.728058,8.296714,354.84552,337.827789,13.159138,369.3461,349.345764,8.844948,382.459808,350.637634,4.510621,405.095215,293.740143,4.15438,345.614441,285.573914,8.838333,312.300812,296.425385,14.638814,272.687042,309.793091,18.709597,2
614,'2023/10/23 11:07:47:860',2,577.131897,356.970581,-0.001307,504.225037,396.023743,8.474635,445.156219,411.920898,13.006059,402.565521,416.566345,13.295171,382.623779,395.632477,8.006462,405.43573,345.220154,19.017231,360.370605,367.410675,22.982862,384.498596,372.763916,20.017847,401.800812,360.90155,18.699089,405.120636,319.54068,13.152199,352.39444,347.577423,15.523806,363.759216,359.761749,7.781459,371.886047,359.008972,2.279916,406.120361,303.728058,8.296714,354.84552,337.827789,13.159138,369.3461,349.345764,8.844948,382.459808,350.637634,4.510621,405.095215,293.740143,4.15438,345.614441,285.573914,8.838333,312.300812,296.425385,14.638814,272.687042,309.793091,18.709597,2
615,'2023/10/23 11:07:47:884',2,578.677551,352.151489,-0.001308,504.813965,393.048126,9.766506,446.878143,408.627289,14.83279,404.613525,414.572754,15.324893,383.433868,396.081848,10.417206,409.0383,343.631531,20.823307,363.031586,363.708862,25.045609,385.288086,368.586761,22.696562,400.791992,356.973602,21.678303,407.531586,318.626862,13.890333,351.81778,343.826355,16.156239,358.847015,356.474609,8.631476,362.193176,355.425507,3.350661,406.957245,302.342377,7.929999,353.12265,333.63446,12.569279,364.711639,345.833649,8.680901,374.953156,346.70108,4.661398,404.550018,291.214996,2.736749,342.814453,282.886078,7.055896,308.050385,293.568909,13.127309,267.138855,305.590607,17.481159,2
616,'2023/10/23 11:07:47:884',2,578.677551,352.151489,-0.001308,504.813965,393.048126,9.766506,446.878143,408.627289,14.83279,404.613525,414.572754,15.324893,383.433868,396.081848,10.417206,409.0383,343.631531,20.823307,363.031586,363.708862,25.045609,385.288086,368.586761,22.696562,400.791992,356.973602,21.678303,407.531586,318.626862,13.890333,351.81778,343.826355,16.156239,358.847015,356.474609,8.631476,362.193176,355.425507,3.350661,406.957245,302.342377,7.929999,353.12265,333.63446,12.569279,364.711639,345.833649,8.680901,374.953156,346.70108,4.661398,404.550018,291.214996,2.736749,342.814453,282.886078,7.055896,308.050385,293.568909,13.127309,267.138855,305.590607,17.481159,2
